id,fine_tuned,location_id,raw_text,speaking_line,raw_character,spoken_words
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS) IT'S YOUR KNEE / I'M THE QUEEN OF HALLOWEEN...,True,Bart Simpson, (SINGS) IT'S YOUR KNEE / I'M THE QUEEN OF HALLOWEEN...
ft1_char1_loc0_5,True,910.0,"Waylon Smithers: (SINGING) The Screamatorium! Check it out, check it out / we got a lot of scary stuff...",True,Waylon Smithers," (SINGING) The Screamatorium! Check it out, check it out / we got a lot of scary stuff..."
ft1_char1_loc0_5,True,910.0,"Bart Simpson: Hey, guys.",True,Bart Simpson," Hey, guys."
ft1_char1_loc0_5,True,910.0,"Waylon Smithers: (SINGS)Who's your friend, who's your friend?",True,Waylon Smithers," (SINGS)Who's your friend, who's your friend?"
ft1_char1_loc0_5,True,910.0,Bart Simpson: Waylon.,True,Bart Simpson, Waylon.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Waylon?,True,Waylon Smithers, (SINGS)Waylon?
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Wiggum.,True,Bart Simpson, (SINGS)Wiggum.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Wiggum.,True,Waylon Smithers, (SINGS)Wiggum.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smithers!,True,Bart Simpson, (SINGS)Smithers!
ft1_char1_loc0_5,True,910.0,"Waylon Smithers: (SINGS)Smithers, Smithers.",True,Waylon Smithers," (SINGS)Smithers, Smithers."
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers.,True,Bart Simpson, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Smushers.,True,Waylon Smithers, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers.,True,Bart Simpson, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Smushers.,True,Waylon Smithers, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers.,True,Bart Simpson, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Smushers.,True,Waylon Smithers, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers.,True,Bart Simpson, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Smushers.,True,Waylon Smithers, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers.,True,Bart Simpson, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Smushers.,True,Waylon Smithers, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers.,True,Bart Simpson, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)Smushers.,True,Waylon Smithers, (SINGS)Smushers.
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)Smushers!,True,Bart Simpson, (SINGS)Smushers!
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)(VERY LOUD),True,Waylon Smithers, (SINGS)(VERY LOUD)
ft1_char1_loc0_5,True,910.0,SMUSHERS!!,True,SMUSHERS!!,
ft1_char1_loc0_5,True,910.0,"Bart Simpson: Okay, you beat me.",True,Bart Simpson," Okay, you beat me."
ft1_char1_loc0_5,True,910.0,Waylon Smithers: (SINGS)I did it all for the smushers!,True,Waylon Smithers, (SINGS)I did it all for the smushers!
ft1_char1_loc0_5,True,910.0,Helen Lovejoy: (SINGS)What smushers?,True,Helen Lovejoy, (SINGS)What smushers?
ft1_char1_loc1_5,True,15.0,(The Simpson show: INT. Moe's Tavern - NIGHT),False,,
ft1_char1_loc1_5,True,15.0,Homer Simpson: (SHOCKED) What can I give Marge? What can I give Marge?,True,Homer Simpson, (SHOCKED) What can I give Marge? What can I give Marge?
ft1_char1_loc1_5,True,15.0,"Homer Simpson: Moe, gimme a beer.",True,Homer Simpson," Moe, gimme a beer."
ft1_char1_loc1_5,True,15.0,"Moe Szyslak: Homer, what'll it be? The usual?",True,Moe Szyslak," Homer, what'll it be? The usual?"
ft1_char1_loc1_5,True,15.0,"Homer Simpson: Not today, Moe. Give me a beer, and a packet of Alka-Seltzer.",True,Homer Simpson," Not today, Moe. Give me a beer, and a packet of Alka-Seltzer."
ft1_char1_loc1_5,True,15.0,Moe Szyslak: Uh-oh. Somebody's got a hot date.,True,Moe Szyslak, Uh-oh. Somebody's got a hot date.
ft1_char1_loc1_5,True,15.0,Homer Simpson: (SCOWLS) Yeah. Marge.,True,Homer Simpson, (SCOWLS) Yeah. Marge.
ft1_char1_loc1_5,True,15.0,"Moe Szyslak: (COUGHING) Uh, listen, Homer. Could you stop playin' that CD-Rom? I just can't take that much togetherness. (SNIFF) It fills me with a cheap whiskey.",True,Moe Szyslak," (COUGHING) Uh, listen, Homer. Could you stop playin' that CD-Rom? I just can't take that much togetherness. (SNIFF) It fills me with a cheap whiskey."
ft1_char1_loc1_5,True,15.0,"Homer Simpson: (SOTTO) Moe, could you do me a favor and not play that CD-Rom? Look at me, Moe. Could you turn that off?",True,Homer Simpson," (SOTTO) Moe, could you do me a favor and not play that CD-Rom? Look at me, Moe. Could you turn that off?"
ft1_char1_loc1_5,True,15.0,"Moe Szyslak: Sorry, Homer, I can't do that.",True,Moe Szyslak," Sorry, Homer, I can't do that."
ft1_char1_loc1_5,True,15.0,"Homer Simpson: You fat, stupid, monkey-like, bald slob!",True,Homer Simpson," You fat, stupid, monkey-like, bald slob!"
ft1_char1_loc1_5,True,15.0,(The Simpson show: INT. Moe's Tavern - night),False,,
ft1_char1_loc1_5,True,15.0,"Moe Szyslak: So, uh, you like-a me to play the CD-Rom now?",True,Moe Szyslak," So, uh, you like-a me to play the CD-Rom now?"
ft1_char1_loc1_5,True,15.0,"Homer Simpson: Yeah, Moe. Play the CD-Rom.",True,Homer Simpson," Yeah, Moe. Play the CD-Rom."
ft0_char1_loc1_0,False,15.0,"(Interior: Moe's Tavern. Homer, Moe, Barney, Lenny, and Carl are sitting at the bar. The bar is dimly lit with a few patrons scattered around.)",False,,
ft0_char1_loc1_0,False,15.0,"Moe Szyslak: (cleaning a glass) So, Homer, how's that new job at the nuclear power plant treating ya?",True,Moe Szyslak," (cleaning a glass) So, Homer, how's that new job at the nuclear power plant treating ya?"
ft0_char1_loc1_0,False,15.0,"Homer Simpson: (excitedly) Oh, it's great, Moe! I got a promotion to Head of Safety. Can you believe it?",True,Homer Simpson," (excitedly) Oh, it's great, Moe! I got a promotion to Head of Safety. Can you believe it?"
ft0_char1_loc1_0,False,15.0,"Barney Gumble: (sarcastically) Safety, huh? That's like putting Homer in charge of a donut shop.",True,Barney Gumble," (sarcastically) Safety, huh? That's like putting Homer in charge of a donut shop."
ft0_char1_loc1_0,False,15.0,"Homer Simpson: Hey, I take safety very seriously! Just last week, I made sure all the emergency exits were properly labeled.",True,Homer Simpson," Hey, I take safety very seriously! Just last week, I made sure all the emergency exits were properly labeled."
ft0_char1_loc1_0,False,15.0,"Lenny Leonard: (chuckling) Yeah, but didn't you accidentally lock yourself in the break room for an hour?",True,Lenny Leonard," (chuckling) Yeah, but didn't you accidentally lock yourself in the break room for an hour?"
ft0_char1_loc1_0,False,15.0,"Homer Simpson: (sheepishly) Well, nobody's perfect.",True,Homer Simpson," (sheepishly) Well, nobody's perfect."
ft0_char1_loc1_0,False,15.0,"Moe Szyslak: (pouring a drink) Well, Homer, looks like you're movin' on up in the world. Drinks are on the house tonight!",True,Moe Szyslak," (pouring a drink) Well, Homer, looks like you're movin' on up in the world. Drinks are on the house tonight!"
ft0_char1_loc1_0,False,15.0,"Homer Simpson: (excitedly) Woohoo! Free drinks! I'll have a Duff, a Flaming Moe, and a shot of that fancy tequila you keep hidden under the bar.",True,Homer Simpson," (excitedly) Woohoo! Free drinks! I'll have a Duff, a Flaming Moe, and a shot of that fancy tequila you keep hidden under the bar."
ft0_char1_loc1_0,False,15.0,"Moe Szyslak: (raising an eyebrow) Easy there, Homer. I don't want you causing another power outage like last time.",True,Moe Szyslak," (raising an eyebrow) Easy there, Homer. I don't want you causing another power outage like last time."
ft0_char1_loc1_0,False,15.0,"Homer Simpson: (chuckles) Oh, it was just a little accident. Besides, who needs power when you have good friends and cold drinks?",True,Homer Simpson," (chuckles) Oh, it was just a little accident. Besides, who needs power when you have good friends and cold drinks?"
ft0_char1_loc1_0,False,15.0,"Barney Gumble: (raising his glass) Here's to Homer, the Safety Czar of Springfield!",True,Barney Gumble," (raising his glass) Here's to Homer, the Safety Czar of Springfield!"
ft0_char1_loc1_0,False,15.0,Everyone: (cheers) To Homer!,True,Everyone, (cheers) To Homer!
ft0_char1_loc1_0,False,15.0,(The group clinks glasses and continues their night of laughter and camaraderie at Moe's Tavern.),False,,
ft0_char1_loc1_1,False,8.0,"(Scene: Springfield Mall, crowded with shoppers. Mr. Burns and Grampa Simpson are walking together, surrounded by bags from various stores.)",False,,
ft0_char1_loc1_1,False,8.0,"Grampa Simpson: Why did you bring me to this blasted mall, Burns? I haven't set foot in this place since they installed those escalators that go up and down at the same time.",True,Grampa Simpson," Why did you bring me to this blasted mall, Burns? I haven't set foot in this place since they installed those escalators that go up and down at the same time."
ft0_char1_loc1_1,False,8.0,"C. Montgomery Burns: Oh, just thought I'd treat you to a little shopping spree, Simpson. It's important to keep up with the times, you know.",True,C. Montgomery Burns," Oh, just thought I'd treat you to a little shopping spree, Simpson. It's important to keep up with the times, you know."
ft0_char1_loc1_1,False,8.0,"Grampa Simpson: Times? The only time I care about is nap time. Now, where's the nearest bench? My dogs are barking louder than Santa's Little Helper on a squirrel chase.",True,Grampa Simpson," Times? The only time I care about is nap time. Now, where's the nearest bench? My dogs are barking louder than Santa's Little Helper on a squirrel chase."
ft0_char1_loc1_1,False,8.0,(They pass by a store with a large display of flashy gadgets.),False,,
ft0_char1_loc1_1,False,8.0,"C. Montgomery Burns: Ah, look at that contraption, Simpson. A cellphone that can also make toast. How marvelous.",True,C. Montgomery Burns," Ah, look at that contraption, Simpson. A cellphone that can also make toast. How marvelous."
ft0_char1_loc1_1,False,8.0,"Grampa Simpson: Back in my day, we didn't need phones that made toast. We just yelled out the window for our breakfast.",True,Grampa Simpson," Back in my day, we didn't need phones that made toast. We just yelled out the window for our breakfast."
ft0_char1_loc1_1,False,8.0,(A young salesperson approaches them.),False,,
ft0_char1_loc1_1,False,8.0,"Salesperson: Excuse me, sirs, can I interest you in the latest in virtual reality technology?",True,Salesperson," Excuse me, sirs, can I interest you in the latest in virtual reality technology?"
ft0_char1_loc1_1,False,8.0,"C. Montgomery Burns: Virtual reality, you say? I do enjoy escaping the harsh realities of life. Show me more, young man.",True,C. Montgomery Burns," Virtual reality, you say? I do enjoy escaping the harsh realities of life. Show me more, young man."
ft0_char1_loc1_1,False,8.0,"Salesperson: Right this way, gentlemen. Step into our VR world and experience adventures beyond your wildest dreams.",True,Salesperson," Right this way, gentlemen. Step into our VR world and experience adventures beyond your wildest dreams."
ft0_char1_loc1_1,False,8.0,(Grampa looks skeptical as they put on the VR headsets.),False,,
ft0_char1_loc1_1,False,8.0,Grampa Simpson: This looks like the time I accidentally wandered into that kaleidoscope factory.,True,Grampa Simpson, This looks like the time I accidentally wandered into that kaleidoscope factory.
ft0_char1_loc1_1,False,8.0,"(Mr. Burns and Grampa are immersed in the virtual reality world, dodging dragons and flying through space.)",False,,
ft0_char1_loc1_1,False,8.0,"C. Montgomery Burns: Oh, this is exhilarating, Simpson! I feel like a young man again, soaring above the clouds.",True,C. Montgomery Burns," Oh, this is exhilarating, Simpson! I feel like a young man again, soaring above the clouds."
ft0_char1_loc1_1,False,8.0,"Grampa Simpson: Get me out of this contraption, Burns! I think I just punched a digital unicorn.",True,Grampa Simpson," Get me out of this contraption, Burns! I think I just punched a digital unicorn."
ft0_char1_loc1_1,False,8.0,"(They stumble out of the VR experience, disoriented but exhilarated.)",False,,
ft0_char1_loc1_1,False,8.0,"C. Montgomery Burns: Well, that was quite the experience, Simpson. Perhaps we should invest in virtual reality for every employee at the plant.",True,C. Montgomery Burns," Well, that was quite the experience, Simpson. Perhaps we should invest in virtual reality for every employee at the plant."
ft0_char1_loc1_1,False,8.0,"Grampa Simpson: Bah! I'll stick to my old-fashioned reality, thank you very much. Now, where's that bench you promised me?",True,Grampa Simpson," Bah! I'll stick to my old-fashioned reality, thank you very much. Now, where's that bench you promised me?"
ft0_char1_loc1_1,False,8.0,"(They continue their shopping adventure, with Grampa muttering about the good old days and Mr. Burns eyeing the latest gadgets with glee.)",False,,
ft1_char1_loc1_6,True,8.0,(Springfield Mall: int. mall - day),False,,
ft1_char1_loc1_6,True,8.0,"Grampa Simpson: (MOAN) All I wanna do is suck a little joy out of life, but I can't 'cause I traded my teeth for a couple of magic beans.",True,Grampa Simpson," (MOAN) All I wanna do is suck a little joy out of life, but I can't 'cause I traded my teeth for a couple of magic beans."
ft1_char1_loc1_6,True,8.0,Grampa Simpson: (MOAN) I can't even eat the beans 'cause the stem's too tough for me to digest.,True,Grampa Simpson, (MOAN) I can't even eat the beans 'cause the stem's too tough for me to digest.
ft1_char1_loc1_6,True,8.0,"Grampa Simpson: (MOAN) Why, why, why? I wish I'd never thrown my son out of the house.",True,Grampa Simpson," (MOAN) Why, why, why? I wish I'd never thrown my son out of the house."
ft1_char1_loc1_6,True,8.0,C. Montgomery Burns: Excellent. Now I have you in my power.,True,C. Montgomery Burns, Excellent. Now I have you in my power.
ft1_char1_loc1_6,True,8.0,Grampa Simpson: You rotten old man!,True,Grampa Simpson, You rotten old man!
ft1_char1_loc1_6,True,8.0,"C. Montgomery Burns: (SWEETLY) Oh, Grampa, have you forgotten your precious mother?",True,C. Montgomery Burns," (SWEETLY) Oh, Grampa, have you forgotten your precious mother?"
ft1_char1_loc1_6,True,8.0,Grampa Simpson: (MOVIE GRUNT) It's you!,True,Grampa Simpson, (MOVIE GRUNT) It's you!
ft1_char1_loc1_6,True,8.0,C. Montgomery Burns: Indeed.,True,C. Montgomery Burns, Indeed.
ft1_char1_loc1_6,True,8.0,"C. Montgomery Burns: I really must commend you, Abraham. In a world of thieves, they have the courage -- the valor -- to pay for their purchase.",True,C. Montgomery Burns," I really must commend you, Abraham. In a world of thieves, they have the courage -- the valor -- to pay for their purchase."
ft1_char1_loc1_6,True,8.0,C. Montgomery Burns: (WHISPERING) A penny for your thoughts.,True,C. Montgomery Burns, (WHISPERING) A penny for your thoughts.
ft1_char1_loc1_6,True,8.0,Grampa Simpson: (AGGRAVATED NOISE),True,Grampa Simpson, (AGGRAVATED NOISE)
ft1_char1_loc1_6,True,8.0,"C. Montgomery Burns: (SWEETLY) Ma, that's the first time you've spoken in twenty years. I've missed the sound of your voice.",True,C. Montgomery Burns," (SWEETLY) Ma, that's the first time you've spoken in twenty years. I've missed the sound of your voice."
ft1_char1_loc1_6,True,8.0,"C. Montgomery Burns: I must have you back. Oh, please say you'll come.",True,C. Montgomery Burns," I must have you back. Oh, please say you'll come."
ft1_char1_loc1_6,True,8.0,"C. Montgomery Burns: Okay, that's all I needed to hear. Now, come on.",True,C. Montgomery Burns," Okay, that's all I needed to hear. Now, come on."
ft1_char1_loc1_6,True,8.0,"C. Montgomery Burns: (GRANDLY) Ladies and gentlemen, you have come to know me as a man of infinite mystery and intrigue. But today I'm not here to thrill you with death-defying adventure. I'm here to show you the greatest thrill of all.",True,C. Montgomery Burns," (GRANDLY) Ladies and gentlemen, you have come to know me as a man of infinite mystery and intrigue. But today I'm not here to thrill you with death-defying adventure. I'm here to show you the greatest thrill of all."
ft1_char1_loc1_6,True,8.0,Grampa Simpson: (MOAN) Gamblin'? I shoulda known.,True,Grampa Simpson, (MOAN) Gamblin'? I shoulda known.
ft1_char1_loc1_6,True,8.0,C. Montgomery Burns: I give you my mother!,True,C. Montgomery Burns, I give you my mother!
ft1_char1_loc1_7,True,163.0,(Kwik-E-Mart Parking Lot: ext. kwik-e-mart - parking lot - day),False,,
ft1_char1_loc1_7,True,163.0,"Homer Simpson: Well, we've done all we can.",True,Homer Simpson," Well, we've done all we can."
ft1_char1_loc1_7,True,163.0,"Apu Nahasapeemapetilon: Homer, maybe it's the talking, but I think you might have what they call a spiritual gift. ",True,Apu Nahasapeemapetilon," Homer, maybe it's the talking, but I think you might have what they call a spiritual gift. "
ft1_char1_loc1_7,True,163.0,Kwik-E-Mart Parking Lot: ext. kwik-e-mart - parking lot - day),True,Kwik-E-Mart Parking Lot, ext. kwik-e-mart - parking lot - day)
ft1_char1_loc1_7,True,163.0,"Homer Simpson: Come on, Apu, sign my petition to ban sugar from the Kwik-E-Mart.",True,Homer Simpson," Come on, Apu, sign my petition to ban sugar from the Kwik-E-Mart."
ft1_char1_loc1_7,True,163.0,"Apu Nahasapeemapetilon: I can't. My Kwik-E-Mart is a franchise, so you can't officially ban anything. But I am in favor of anything that deadens the pain of a pointless existence.",True,Apu Nahasapeemapetilon," I can't. My Kwik-E-Mart is a franchise, so you can't officially ban anything. But I am in favor of anything that deadens the pain of a pointless existence."
ft0_char1_loc1_2,False,163.0,"(Scene: Kwik-E-Mart Parking Lot. Homer is standing in front of his car, looking frustrated as he struggles to open the trunk. Apu walks over to help.)",False,,
ft0_char1_loc1_2,False,163.0,"Apu Nahasapeemapetilon: Hello, Mr. Simpson. It appears you are having some trouble with your trunk.",True,Apu Nahasapeemapetilon," Hello, Mr. Simpson. It appears you are having some trouble with your trunk."
ft0_char1_loc1_2,False,163.0,"Homer Simpson: Yeah, stupid thing won't open. Probably because I overloaded it with all those donuts.",True,Homer Simpson," Yeah, stupid thing won't open. Probably because I overloaded it with all those donuts."
ft0_char1_loc1_2,False,163.0,"Apu Nahasapeemapetilon: Ah, yes. The donuts. Well, let me give it a try. (Apu tries to open the trunk but also struggles)",True,Apu Nahasapeemapetilon," Ah, yes. The donuts. Well, let me give it a try. (Apu tries to open the trunk but also struggles)"
ft0_char1_loc1_2,False,163.0,"Homer Simpson: See, even you can't do it! Looks like this trunk is just too weak to handle my snack collection.",True,Homer Simpson," See, even you can't do it! Looks like this trunk is just too weak to handle my snack collection."
ft0_char1_loc1_2,False,163.0,"(Apu chuckles and takes a step back, surveying the situation)",False,,
ft0_char1_loc1_2,False,163.0,Apu Nahasapeemapetilon: Perhaps we need a more... creative solution. (pulls out a crowbar from behind the counter),True,Apu Nahasapeemapetilon, Perhaps we need a more... creative solution. (pulls out a crowbar from behind the counter)
ft0_char1_loc1_2,False,163.0,"Homer Simpson: Whoa, Apu! Are you sure about this?",True,Homer Simpson," Whoa, Apu! Are you sure about this?"
ft0_char1_loc1_2,False,163.0,"(Apu confidently inserts the crowbar into the trunk and with a mighty heave, manages to pry it open. The trunk bursts open, revealing an avalanche of donuts spilling out.)",False,,
ft0_char1_loc1_2,False,163.0,"Homer Simpson: My precious donuts! Apu, you're a genius!",True,Homer Simpson," My precious donuts! Apu, you're a genius!"
ft0_char1_loc1_2,False,163.0,"(Apu smiles proudly as Homer dives into the pile of donuts, happily munching away. Suddenly, Chief Wiggum arrives at the scene.)",False,,
ft0_char1_loc1_2,False,163.0,Chief Wiggum: What's going on here? I got a report of a donut-related disturbance.,True,Chief Wiggum, What's going on here? I got a report of a donut-related disturbance.
ft0_char1_loc1_2,False,163.0,"Homer Simpson: Oh, hey Chief! Just a little trunk trouble, but it's all sorted now thanks to Apu.",True,Homer Simpson," Oh, hey Chief! Just a little trunk trouble, but it's all sorted now thanks to Apu."
ft0_char1_loc1_2,False,163.0,"Chief Wiggum: Well, as long as there's no illegal donut smuggling going on here, I'll let you off with a warning. But next time, make sure your trunk can handle the load, Simpson.",True,Chief Wiggum," Well, as long as there's no illegal donut smuggling going on here, I'll let you off with a warning. But next time, make sure your trunk can handle the load, Simpson."
ft0_char1_loc1_2,False,163.0,(Homer nods eagerly as Chief Wiggum walks away. Apu and Homer share a laugh as they continue to enjoy the donuts scattered around the parking lot.),False,,
ft0_char1_loc1_2,False,163.0,"Apu Nahasapeemapetilon: Ah, the sweet taste of victory... and donuts. Just another day at the Kwik-E-Mart.",True,Apu Nahasapeemapetilon," Ah, the sweet taste of victory... and donuts. Just another day at the Kwik-E-Mart."
ft0_char1_loc1_2,False,163.0,"(The scene fades out as Homer and Apu continue to indulge in their sugary treats, the sound of Homer's satisfied munching echoing through the parking lot.)",False,,
